NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,12,3,94.6,57000000.0,Якиманка,Конный переулок,4,Шаболовская,
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,8,3,69.8,65823293.0,Хамовники,Смоленский бульвар,22/14,Смоленская,
Whitewill,real_estate_agent,Москва,sale,flat,79,1,72.0,70000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
ID 13943959,unknown,Москва,sale,flat,29,4,105.0,70000000.0,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
Kalinka Group,real_estate_agent,Москва,sale,flat,20,4,178.0,77000000.0,Черемушки,Новочеремушкинская ,44К3,Профсоюзная,Адмирал
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,11,3,110.4,99000000.0,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,6,3,131.1,110000000.0,Тверской, Малая Дмитровка,23/15С2,Пушкинская,
Intermark Real Estate,real_estate_agent,Москва,sale,flat,21,4,222.8,111400000.0,Пресненский,Большой Тишинский переулок,10С1,Баррикадная,"Большой Тишинский переулок, 10с1"
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,4,5,192.1,112000000.0,Крылатское,Островной проезд,9К1,Молодёжная,Остров Фантазий
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,10,3,173.6,165000000.0,Тверской,Большая Грузинская ,69,Белорусская,Четыре Ветра
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,26,4,139.0,170000000.0,Очаково-Матвеевское,Нежинская ,5к2,Матвеевская,Городские резиденции SPIRES
Century 21 Premium Property,real_estate_agent,Москва,sale,flat,16,4,177.0,170000000.0,Пресненский,Звенигородское шоссе,11,Улица 1905 года,Дизайнерский дом Eleven
Century 21 Street Realty,real_estate_agent,Москва,sale,flat,7,4,150.0,226130000.0,Пресненский,Хлыновский тупик,4,Арбатская,
Intermark Real Estate,real_estate_agent,Москва,sale,flat,7,5,271.7,294000000.0,Хамовники,Смоленский бульвар,24к3,Смоленская,Клубный дом на Смоленском бульваре
Whitewill,real_estate_agent,Москва,sale,flat,4,4,240.5,336803861.0,Раменки,Минская ,2Вк6,Минская,Снегири Эко
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,4,5,396.0,997920000.0,Таганский, Солянка,7,Китай-город,Дом с Атлантами
CENTURY 21 Столичная недвижимость,real_estate_agent,Москва,sale,flat,17,1,43.4,19100000.0,Даниловский,набережная Марка Шагала,15к1,Технопарк,Shagal
Whitewill,real_estate_agent,Москва,sale,flat,79,2,71.8,48000000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
HOUSE MALL - Городская недвижимость,real_estate_agent,Москва,sale,flat,58,3,128.0,50000000.0,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор
Whitewill,real_estate_agent,Москва,sale,flat,19,2,84.0,59000000.0,Хорошево-Мневники,Шелепихинская набережная,34к2,Шелепиха,Сердце Столицы
Kalinka Group,real_estate_agent,Москва,sale,flat,8,3,95.0,60000000.0,Даниловский,2-й Павелецкий проезд,5С1,Крестьянская застава,RIVERDALE APARTMENTS
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,5,3,157.0,78000000.0,Пресненский,Столярный переулок,3к34,Улица 1905 года,Рассвет Loft-Studio
Винидиктов и Партнеры,real_estate_agent,Москва,sale,flat,14,3,116.0,87000000.0,Дорогомилово,набережная Тараса Шевченко,1,Киевская,
Whitewill,real_estate_agent,Москва,sale,flat,68,2,92.0,110000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
Kalinka Group,real_estate_agent,Москва,sale,flat,75,3,187.9,120000000.0,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
Whitewill,real_estate_agent,Москва,sale,flat,16,4,177.0,170000000.0,Пресненский,Звенигородское шоссе,11,Улица 1905 года,Дизайнерский дом Eleven
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,6,3,118.7,214999900.0,Хамовники,переулок Хилков,5,Парк Культуры,Особняк в Хилковом переулке
Whitewill,real_estate_agent,Москва,sale,flat,7,4,150.0,226130000.0,Пресненский,Хлыновский тупик,4,Арбатская,
NIKA ESTATE,real_estate_agent,Москва,sale,flat,7,4,161.6,265500000.0,Арбат, Малая Молчановка,8,Арбатская,
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,12,3,136.9,280000000.0,Хамовники, Усачева,13кГ,Спортивная,Садовые кварталы
Kalinka Group,real_estate_agent,Москва,sale,flat,6,5,225.0,620000000.0,Пресненский,Большой Козихинский переулок,15,Пушкинская,Дом Бакст на Патриарших
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,Москва,sale,flat,22,1,43.0,19200000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,Москва,sale,flat,22,1,43.0,19500000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,Москва,sale,flat,22,2,52.0,19900000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
NIKA ESTATE,real_estate_agent,Москва,sale,flat,30,3,105.9,37890000.0,Можайский, Петра Алексеева,14,Давыдково,КутузовGRAD II
ALFA real estate,real_estate_agent,Москва,sale,flat,6,3,84.6,59900000.0,Пресненский,Трехпрудный переулок,11/13С1,Маяковская,
Century 21 Premium Property,real_estate_agent,Москва,sale,flat,11,4,129.1,65000000.0,Раменки,Винницкая ,8к4,Раменки,Настоящее
Whitewill,real_estate_agent,Москва,sale,flat,7,4,165.7,109900000.0,Арбат, Арбат,47/23,Смоленская,
Whitewill,real_estate_agent,Москва,sale,flat,79,2,83.2,120000000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,9,4,130.0,205000000.0,Хамовники,Саввинская набережная,13,Киевская,SAVVIN RIVER RESIDENCE
Whitewill,real_estate_agent,Москва,sale,flat,9,5,162.0,265500000.0,Арбат, Малая Молчановка,8С1,Арбатская,
PEOPLE,real_estate_agent,Москва,sale,flat,9,4,287.0,350000000.0,Хамовники,Саввинская набережная,13,Киевская,SAVVIN RIVER RESIDENCE
hoomie,real_estate_agent,Москва,sale,flat,20,1,39.74,16802072.0,Даниловский,Автозаводская ,26,Тульская,FORST
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,21,3,56.8,26000000.0,Хорошевский, Зорге,9Ак1,Зорге,Зорге 9
Arkhipov team,real_estate_agent,Москва,sale,flat,55,3,79.9,31969751.0,Раменки,проспект Генерала Дорохова,вл1к1,Аминьевская,Will Towers
Whitewill,real_estate_agent,Москва,sale,flat,33,3,79.53,40500000.0,Пресненский, Пресненский Вал,27С2,Белорусская,Republic
Whitewill,real_estate_agent,Москва,sale,flat,11,3,65.0,52900000.0,Раменки,Винницкая ,8к2,Раменки,Настоящее
Whitewill,real_estate_agent,Москва,sale,flat,15,3,63.0,54900000.0,Раменки,Винницкая ,8к2,Раменки,Настоящее
Whitewill,real_estate_agent,Москва,sale,flat,25,3,99.0,66900000.0,Раменки, Янковского,1к1,Аминьевская,Событие
NIKA ESTATE,real_estate_agent,Москва,sale,flat,16,3,85.0,66900000.0,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
RND,real_estate_agent,Москва,sale,flat,44,3,137.0,125000000.0,Раменки,Минская ,2,Минская,Долина Сетунь
Whitewill,real_estate_agent,Москва,sale,flat,19,4,125.0,125900000.0,Беговой,Ленинградский проспект,29к1,Динамо,Царская площадь
Whitewill,real_estate_agent,Москва,sale,flat,53,4,165.0,134529359.0,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
NF Group - ex-Knight Frank,real_estate_agent,Москва,sale,flat,4,4,288.0,574431000.0,Таганский, Солянка,7,Китай-город,Дом с Атлантами
PEOPLE,real_estate_agent,Москва,sale,flat,5,5,360.0,1499000000.0,Хамовники,Молочный переулок,6,Парк Культуры,
Колди,developer,Москва,sale,flat,21,3,76.48,16564038.0,Нижегородский,Автомобильный проезд,4,Калитники,N’ice Loft
ID 94542124,homeowner,Москва,sale,flat,18,2,39.9,22500000.0,Левобережный,Фестивальная ,15К4,Речной вокзал,Фестиваль парк-2
